wgi_glacier_id,lat,lon,glacier_name,max_elev
AR1I0133C053,-39.492,-71.227,TROMEN J,1600
AR1I0133D042,-39.683,-71.522,LANIN A1,2150
AR1I0133E057,-39.692,-71.577,BARBECHO A,1760
AR1I0133E088,-39.803,-71.418,METRENCO B,1700
AR1I60110001,-50.69,-73.08,Frias,2747
AR1I60110011,-50.542,-73,21,1400
AR1I60111014,-50.439,-73.167,S Ameghino 2,1700
AR1I60112001,-50.35,-73.15,Peninsula Mayo-Ameghino 3,1650
AR1I60113008,-50.142,-73.333,Heim N,2700
AR1I60220018,-49.4,-73.125,R Tunel Superior,1800
AR1J1011A005,-36.19,-70.57,PORTILLO C,2600
AR1J1011A032,-36.464,-70.675,C D L CHENQUES A,2500
AR1J1011A062,-36.42,-70.754,CO CABALLOS P,2500
AR1J1011A063,-36.443,-70.803,CO CABALLOS Q,2050
AR1J1011A081,-36.221,-70.457,LAG FEA E,2700
AR1J11155012,-33.005,-69.435,CO DEL PLATA GL,6300
AR1L73100008,-41.186,-71.84,CLAUSSEN,2700
AR1L73100020,-41.208,-71.703,PUNTA NEGRA D,1980
AT4J131IS066,47.08,12.407,FROSNITZ,3270
AT4J131IS074,47.107,12.442,KNORR W,2840
AT4J131LI019,47.053,13.257,PLESSNITZ OB.N,3080
AT4J131MO027,47.102,12.695,PASTERZEN,3700
AT4J143FA005,47.028,10.81,SCHWEIKERT,3130
AT4J143FA030,46.893,10.67,RIFFL,3340
AT4J143ME004,47.077,11.095,LAENGENTALER,3210
AT4J143OE004,47.168,10.972,STEINKAR,2900
AT4J143OE005,47.11,11.052,ZWISELBACH,2990
AT4J143OE019,47.023,11.102,BOCKKOGEL W,3120
AT4J143OE161,46.988,10.915,WEISSKAR,2920
AT4J143PI028,46.957,10.802,SUE.LOECHER E,3140
AT4J143SA058,47.173,12.765,WALCHER,3260
AT4J143SI002,47.06,11.65,WILDLAHNER,3400
AT4J143SI039,47.028,11.127,HOELLTAL,3160
AT4J143SN007,46.907,10.22,LARAIN,3200
AT4J143SN017,46.867,10.185,CHALAUS,3090
AT4J143SN033,47.118,10.378,FLIRSCHER,3040
AT4J143SN050,47.063,10.227,FASELFAD,2920
AT4J143ZI010,47.165,12.053,HUETTENKAR,2680
AT4J143ZI023,47.08,12.102,RAUCHKOFEL S2,2920
AT4J143ZI044,47.082,11.967,HASENKAR,2980
AT4J143ZI086,46.998,11.773,FURTSCHAGL,3480
AT4R013IL026,46.9,10.002,GARNERA,2700
CA2N001EA041,57.388,-132.17,PENDANT GLACIER,2134
CH4J14323001,46.431,9.896,MISAUN V.IN DA N,3200
CH4J14335015,46.515,9.708,AGNEL VADRET D',3180
CH4L01185008,46.3,9.592,CENGAL VAD. DAL,3060
CH4L01193002,46.358,10,CANTON VADRET DA,3180
CH4L01201003,46.13,8.043,TAELLIGL. W,3320
CH4N01321003,46.24,7.152,FORCLA GL. DE LA,2560
CH4N01332003,46.416,7.866,AUGSTKUMMEN GL.,3340
CH4N01335006,46.405,7.953,UNTERBAECH GL. 2,3340
CH4N01341005,46.507,8.196,BAECHIGLETSCHER,3460
CH4N01344028,46.501,8.391,BLASENGL. E,2940
CH4N01346014,46.319,8.214,GISCHIGLETSCHER,2920
CH4N01352022,46.002,7.95,SEEWJINEN GL.,3280
CH4N01357002,45.99,7.659,MATTERHORNGL.,4040
CH4N01358012,46.135,7.748,ABBERGGLETSCHER,3820
CH4N01372002,46.075,7.577,MOURTI GL. DE,3400
CH4N01373007,46.011,7.524,BERTOL GL. DE,3300
CH4N01373015,45.999,7.472,PIECE GL. DE,3780
CH4N01374002,46.069,7.424,TSAUDERYS GL.,3280
CH4N01374018,46.071,7.362,PRAFLEURI GL. DE,3320
CH4N01384015,45.905,7.267,VALSOREY GL. DE,3720
CH4N01392003,46.08,6.899,FINIVE GL. DE LA,2620
CH4R0133L004,46.456,9.266,CURCIUSA GH.,3060
CH4R0141D010,46.813,8.855,HUEFIFIRN,3220
CH4R0141F045,46.763,8.46,STOESSENFIRN 2,2780
CH4R0141G010,46.866,8.542,CHLITALER FIRN N,2760
CH4R0144E016,46.715,8.382,GIGLIGLETSCHER,2780
CH4R0144F007,46.634,8.367,ALPLIGLETSCHER,3380
CL1H03000026,-29.29,-70.01,Estrecho,5457
CL1H11000034,-29.39,-70.03,Ortigas 2,5282
CL1L00100016,-52.764,-73.162,GCN43,1067
CL1L42300002,-47.121,-73.475,Colonia,3365
CL1L54300002,-46.492,-73.349,Grosse,3910
CL1M00415030,-34.567,-70.3,PALOMO NORTE,4330
CL1M005D0067,-33.527,-69.915,DEL YESO,5145
CL1N50000014,-26.5,-68.583,Sierra Nevada 05,5850
CL1N80000002,-22.417,-67.9,Tocorpuri 02,5728
CN5A254F0002,49.12,87.02,2,3060
CN5A254G0010,49.07,86.92,10,2920
CN5A254H0001,49.07,86.98,1,3000
CN5A254I0001,49.02,86.95,1,2800
CN5A255C0012,49.12,87.08,12,3230
CN5A255C0022,49.07,87.2,22,3438
CN5A255C0038,49,87.23,38,2900
CN5A255D0010,49.05,87.38,10,3060
CN5A255F0028,48.95,87.8,28,3417
CN5A255F0040,48.98,87.62,40,3340
CN5A255F0045,49,87.57,45,3298
CN5A255G0007,48.95,87.58,7,3720
CN5A255H0015,48.93,87.42,15,3000
CN5A255I0004,48.9,87.45,4,3120
CN5A255I0007,48.88,87.42,7,3100
CN5A255J0006,48.78,87.37,6,2940
CN5A255N0023,48.95,87.6,23,3640
CN5A255N0030,48.97,87.63,30,3758
CN5A255N0036,48.83,87.75,36,2880
CN5A255O0012,48.65,88,12,3201
CN5A258F0003,47.68,90.1,3,3378
CN5J428B0006,37.72,101.45,6,4881
CN5J428E0040,37.53,101.75,40,5024
CN5J428L0005,37.5,101.82,5,4777
CN5K612F0008,29.634,101.967,Mozigou,6886
CN5O185A0020,28.376,85.148,Sangqing,7429
CN5O192CC001,28.317,86.444,Ayi,7005
CN5O192CD021,28.35,86.358,Duiya,7347
CN5O192DA022,28.581,85.517,Gangbu,7044
CN5O207BB302,28.317,91.132,Chamu,6515
CN5O257C0054,29.182,83.66,Anige,5840
CN5O264D0206,29.803,88.298,Kagelepu,6310
CN5O272B0256,30.234,93.458,Haba,6691
CN5O272B0468,30.144,94.213,Pufaluo,6542
CN5O281B0575,30.585,94.543,Jiongla,6692
CN5O281B0757,30.459,94.899,Ayita,6214
CN5O282A0103,30.633,95.133,Guanxing,6030
CN5X042D0016,44.78,80.35,16,4152
CN5X042D0028,44.65,80.68,28,4008
CN5X042D0038,44.62,80.67,38,3963
CN5X042D0064,44.62,80.53,64,3800
CN5X042G0005,44.5,80.62,5,3620
CN5X042G0020,44.55,80.72,20,3620
CN5X043G0001,43.95,83.33,1,3640
CN5X043G0033,43.92,83.43,33,3607
CN5X043I0006,43.85,83.58,6,3580
CN5X043J0017,43.87,83.78,17,3920
CN5X043L0017,43.88,83.97,17,4080
CN5X043L0026,43.8,84.08,26,3760
CN5X043M0001,43.78,84.05,1,3520
CN5X043O0021,43.68,84.63,21,4508
CN5X043P0020,43.55,84.8,20,3901
CN5X043P0071,43.48,84.78,71,4040
CN5X043P0116,43.52,84.63,116,3906
CN5X043Q0008,43.52,84.53,8,4005
CN5X043R0014,43.42,84.53,14,3818
CN5X043R0017,43.43,84.53,17,3808
CN5X043R0027,43.47,84.33,27,3750
CN5X043R0052,43.47,84.18,52,3800
CN5X044D0013,43.47,84.6,13,3740
CN5X044E0031,43.4,84.95,31,4110
CN5X044E0033,43.37,85,33,4280
CN5X044E0036,43.35,84.95,36,4021
CN5X044I0001,43.12,83.98,1,3736
CN5X044J0009,43.07,83.68,9,3900
CN5X044J0037,43.03,83.45,37,3700
CN5X044J0047,43,83.27,47,3722
CN5X044J0060,42.95,82.88,60,3760
CN5X044K0010,42.95,82.73,10,3890
CN5X045B0037,42.83,82.33,37,3800
CN5X045D0019,42.78,82.42,19,4370
CN5X045E0018,42.73,83.05,18,3840
CN5X045F0009,42.67,82.93,9,4140
CN5X045F0029,42.65,82.98,29,4400
CN5X045F0052,42.62,82.87,52,4100
CN5X045F0055,42.63,82.85,55,3900
CN5X045G0009,42.77,82.78,9,3771
CN5X045G0060,42.63,82.65,60,3900
CN5X045H0031,42.53,82.6,31,3900
CN5X045H0058,42.57,82.47,58,4300
CN5X045I0031,42.55,82.22,31,3940
CN5X045I0041,42.47,82.22,41,4100
CN5X045J0011,42.45,82,11,4991
CN5X045J0019,42.4,81.97,19,4200
CN5X045J0032,42.37,81.85,32,4200
CN5X045K0016,42.63,81.85,16,4165
CN5X045K0041,42.73,81.77,41,3780
CN5X046B0016,42.62,81.65,16,4225
CN5X046B0020,42.63,81.63,20,3900
CN5X046B0072,42.65,81.43,72,3800
CN5X046D0039,42.58,81.38,39,3960
CN5X046E0001,42.62,81.43,1,3980
CN5X046E0055,42.5,81.77,55,4262
CN5X046E0085,42.43,81.68,85,4600
CN5X046E0140,42.5,81.5,140,4293
CN5X046F0024,42.45,81.5,24,4400
CN5X046F0033,42.45,81.62,33,4817
CN5X046F0074,42.38,81.43,74,4302
CN5X046F0092,42.37,81.32,92,4860
CN5X046F0099,42.4,81.33,99,4300
CN5X046G0005,42.45,81.3,5,4238
CN5X046G0019,42.43,81.23,19,4000
CN5X046G0050,42.35,81.07,50,4400
CN5X046I0007,42.62,81.03,7,3860
CN5X046J0005,42.57,80.95,5,3800
CN5X046K0022,42.47,80.88,22,3980
CN5X046K0046,42.33,80.8,46,3700
CN5X046K0057,42.43,80.82,57,4100
CN5X046K0090,42.45,80.58,90,4194
CN5X046L0017,42.48,80.52,17,3900
CN5X046L0067,42.5,80.43,67,3958
CN5X046L0070,42.52,80.45,70,3711
CN5X046L0074,42.48,80.42,74,4236
CN5X046L0082,42.45,80.45,82,4140
CN5X046L0085,42.45,80.43,85,4016
CN5X046L0122,42.35,80.35,122,3860
CN5X046L0148,42.38,80.23,148,4329
CN5Y415D0011,37.58,102.12,11,4791
CN5Y416G0004,37.55,101.75,4,5024
CN5Y416G0008,37.62,101.68,8,4728
CN5Y417B0002,37.67,101.7,2,4421
CN5Y417F0004,37.7,101.52,4,5000
CN5Y417F0006,37.72,101.5,6,4760
CN5Y417G0005,37.75,101.43,5,4750
CN5Y421D0006,38.27,100.67,6,4430
CN5Y423C0006,38.3,100.38,6,4760
CN5Y424B0004,38.22,99.88,4,4820
CN5Y424L0005,38.28,99,5,4817
CN5Y429A0001,38.98,99.17,1,4760
CN5Y429B0014,38.98,99.02,14,4781
CN5Y429C0003,38.02,98.92,3,4770
CN5Y429C0004,39.03,98.9,4,4760
CN5Y429D0002,39.05,98.92,2,4980
CN5Y431A0003,39.15,98.92,3,4674
CN5Y431B0004,39.15,98.72,4,4786
CN5Y431B0021,39.17,98.62,21,4620
CN5Y432A0003,39.22,98.55,3,5341
CN5Y432A0026,39.32,98.45,26,4790
CN5Y432B0003,39.28,98.48,3,4720
CN5Y432C0001,39.27,98.52,1,4936
CN5Y432D0018,39.17,98.6,18,4900
CN5Y432E0002,39.03,98.45,2,4928
CN5Y432G0003,38.97,98.52,3,4776
CN5Y432G0005,38.95,98.5,5,4760
CN5Y432J0004,39.22,98.35,4,4934
CN5Y432J0009,39.18,98.28,9,5223
CN5Y432K0002,39.3,98.33,2,4900
CN5Y433B0019,39.35,98.18,19,5264
CN5Y433B0063,39.25,98.15,63,5135
CN5Y433B0069,39.25,98.1,69,5000
CN5Y433B0074,39.3,98.12,74,5020
CN5Y433J0003,38.6,98.3,3,5208
CN5Y435K0001,38.63,98.47,1,4705
CN5Y435L0005,38.62,98.4,5,4582
CN5Y436B0006,38.68,98.27,6,5110
CN5Y436F0014,38.93,97.85,14,4940
CN5Y436G0001,38.97,98,1,4860
CN5Y437B0003,39.2,97.87,3,5000
CN5Y437C0015,39.25,97.77,15,5062
CN5Y437C0020,39.23,97.73,20,5145
CN5Y437C0024,39.4,97.78,24,4828
CN5Y441E0009,39.48,97.48,9,4870
CN5Y441I0004,39.47,97.38,4,4952
CN5Y441L0002,39.47,97.37,2,4760
CN5Y442I0010,39,97.62,10,4860
CN5Y445B0005,38.42,98.08,5,5060
CN5Y445C0010,38.38,97.97,10,5047
CN5Y445D0007,38.42,97.97,7,5085
CN5Y445D0016,38.42,97.92,16,5141
CN5Y445D0048,38.48,97.85,48,5502
CN5Y445G0005,38.55,97.87,5,5000
CN5Y445H0015,38.62,97.7,15,5418
CN5Y445I0015,38.7,97.63,15,5364
CN5Y446B0002,38.65,97.67,2,5440
CN5Y446G0004,38.73,97.18,4,5530
CN5Y447C0001,38.88,97.37,1,5241
CN5Y447I0007,39.4,96.8,7,4960
CN5Y447I0010,39.45,96.8,10,5060
CN5Y447J0005,39.42,96.78,5,5094
CN5Y447J0013,39.45,96.75,13,4800
CN5Y448D0023,39.52,96.47,23,5310
CN5Y455B0009,38.7,97.18,9,5374
CN5Y457A0006,38.57,96.43,6,4961
CN5Y457B0001,38.62,96.28,1,5261
CN5Y457E0001,38.75,96.03,1,5381
CN5Y457F0005,38.77,95.93,5,4840
CN5Y457K0003,39,95.6,3,5140
CN5Y458A0019,39.08,95.5,19,5070
CN5Y458C0001,39.13,95.5,1,5300
CN5Y458E0004,39.17,95.42,4,5040
CN5Y458E0008,39.13,95.42,8,5220
CN5Y458E0013,39.07,95.42,13,5370
CN5Y458E0016,39.08,95.4,16,5370
CN5Y458E0032,39.22,95.32,32,5520
CN5Y458G0002,39.23,95.27,2,5520
CN5Y458H0005,39.25,95.2,5,5220
CN5Y564C0011,38.22,96.4,11,5293
CN5Y564H0049,38.28,95.87,49,5140
CN5Y564I0007,38.38,95.98,7,5190
CN5Y565G0014,38.38,95.72,14,5380
CN5Y565J0005,38.37,95.65,5,5263
CN5Y565O0001,38.3,95.27,1,5110
CN5Y571E0005,38.48,97.72,5,5416
CN5Y571F0005,38.43,97.82,5,5304
CN5Y573B0002,38,97.7,2,4960
CN5Y573F0003,38.03,97.37,3,5028
CN5Y573F0009,38.05,97.33,9,5020
CN5Y581D0004,38.32,95.55,4,5320
CN5Y581G0002,38.28,95.85,2,5342
CN5Y581I0010,38.03,95.33,10,5650
CN5Y581I0011,38.03,95.35,11,5490
CN5Y581I0013,38.05,95.32,2,5742
CN5Y582F0001,38.23,95.95,1,5363
CN5Y582F0010,38.15,96.07,10,5100
CN5Y582F0025,38.15,96.15,25,5445
CN5Y582H0010,38.1,96.32,10,5140
CN5Y589N0004,38.03,97.33,4,5020
CN5Y624E0034,36.381,87.203,Muzitage,6237
CN5Y641F0063,35.399,81.302,Yulong,6778
CN5Y671C0017,40.72,76.87,17,4320
CN5Y671M0039,41,77.12,39,4543
CN5Y671M0043,40.98,77.2,43,4780
CN5Y671N0027,40.9,77.42,27,4769
CN5Y671P0015,41.02,78.07,15,5164
CN5Y672A0022,41.03,78.07,22,4800
CN5Y672A0023,41.05,78.05,23,4720
CN5Y672B0021,41.07,77.85,21,4700
CN5Y672D0007,41.25,77.55,7,4650
CN5Y672E0011,41.25,77.9,11,4800
CN5Y672F0024,41.23,78.38,24,4840
CN5Y672G0045,41.33,78.75,45,4775
CN5Y672I0022,41.62,79,22,4800
CN5Y673O0007,41.85,79.65,7,5252
CN5Y674A0004,41.75,80.08,4,4734
CN5Y674C0027,41.93,80.5,27,4750
CN5Y674C0045,41.82,80.52,45,4548
CN5Y674F0015,41.97,80.65,15,5068
CN5Y674F0034,41.85,80.73,34,4159
CN5Y681A0001,41.87,80.78,1,4360
CN5Y681A0023,41.93,80.73,23,4987
CN5Y681C0005,42.18,80.67,5,5053
CN5Y681C0029,42.28,80.65,29,4869
CN5Y681D0029,42.28,80.9,29,5500
CN5Y681E0039,42.08,80.87,39,5000
CN5Y682A0026,42.02,81.15,26,4409
CN5Y682C0042,42.15,81.05,42,5200
CN5Y682D0010,42.18,81.23,10,4200
CN5Y682D0029,42.3,81.2,29,5900
CN5Y682E0009,42.27,81.57,9,4375
CN5Y683A0027,42.53,81.8,27,4740
CN5Y683B0007,42.28,82.02,7,4220
CN5Y683B0012,42.35,82.02,12,4100
CN5Y684B0001,42.27,82.17,1,4221
CN5Y684B0006,42.38,82.07,6,4520
CN5Y684B0020,42.33,82.25,20,3900
CN5Y684C0002,42.45,82.38,2,3940
CN5Y685B0020,42.58,83,20,4300
CN5Y686B0018,42.47,83.65,18,4020
CN5Y686B0027,42.47,83.78,27,4365
CN5Y686F0001,42.33,84.3,1,4209
CN5Y692B0007,42.52,83.87,7,3730
CN5Y692C0036,42.5,83.47,36,3640
CN5Y692C0037,42.5,83.45,37,3670
CN5Y692C0045,42.55,83.45,45,4021
CN5Y692C0061,42.55,83.17,61,3940
CN5Y692C0063,42.57,83.15,63,3980
CN5Y694F0003,43.32,84.98,3,3980
CN5Y694H0013,43.17,85.42,13,4230
CN5Y694I0011,43.2,86.47,11,4320
CN5Y694I0014,43.18,86.47,14,4278
CN5Y695B0004,42.65,85.62,4,3960
CN5Y695B0015,42.55,85.48,15,4619
CN5Y695B0017,42.57,85.47,17,4220
CN5Y695B0019,42.58,85.47,19,4200
CN5Y695C0009,42.65,85.33,9,4000
CN5Y695C0022,42.7,85.3,22,3860
CN5Y695D0012,42.65,85.23,12,4000
CN5Y695D0017,42.63,85.22,17,4120
CN5Y695F0012,42.83,84.92,12,4002
CN5Y696C0022,42.6,85,22,4183
CN5Y696D0026,42.58,85.18,26,4244
CN5Y696D0028,42.57,85.17,28,4060
CN5Y696G0014,42.6,85.23,14,4300
CN5Y696G0036,42.55,85.38,36,4580
CN5Y696G0037,42.55,85.37,37,4380
CN5Y696G0046,42.6,85.32,46,4233
CN5Y696G0048,42.6,85.28,48,4460
CN5Y696G0066,42.6,85.4,66,4270
CN5Y696H0006,42.5,85.57,6,4471
CN5Y697E0011,43.08,86.73,11,4298
CN5Y697E0047,42.8,86.77,47,4260
CN5Y711B0003,43.02,94.5,3,4340
CN5Y712A0011,43.4,93.35,11,4010
CN5Y712B0003,43.45,93.2,3,3800
CN5Y723D0007,43.4,89.7,7,3800
CN5Y723G0004,43.43,89.4,4,4050
CN5Y724A0012,43.53,89.28,12,3890
CN5Y724C0006,43.58,89.03,6,3900
CN5Y725C0001,43.83,88.38,1,4270
CN5Y730B0028,43.03,87.13,28,3972
CN5Y730B0030,43.05,87.13,30,4073
CN5Y730C0011,43.02,86.95,11,4100
CN5Y730C0012,43.03,86.93,12,4175
CN5Y730C0025,43.07,86.87,25 4HBC,4325
CN5Y730D0009,43.17,87.03,9,4040
CN5Y731A0004,43.22,86.97,4,3940
CN5Y731C0005,43.25,86.7,5,4232
CN5Y731C0009,43.23,86.7,9,4164
CN5Y731C0017,43.18,86.67,17,3820
CN5Y731D0028,43.08,86.73,28,4298
CN5Y731D0042,43.1,86.68,42,4277
CN5Y731E0073,43.45,86.45,73,3900
CN5Y732C0009,43.28,86.43,9,4502
CN5Y732C0011,43.28,86.45,11,4380
CN5Y732D0042,43.15,86.23,42,3920
CN5Y732F0052,43.55,86.3,52,4010
CN5Y733C0012,43.52,86.18,12,4270
CN5Y733C0044,43.48,86.12,44,4500
CN5Y733D0028,43.5,86,28,4780
CN5Y733D0042,43.62,86.02,42,4000
CN5Y734A0013,43.55,85.98,13,4510
CN5Y734B0021,43.62,85.87,21,4880
CN5Y734B0022,43.6,85.88,22,4458
CN5Y735A0008,43.48,85.85,8,4900
CN5Y735C0004,43.38,86.02,4,4390
CN5Y735C0050,43.2,86.05,50,4210
CN5Y735D0013,43.18,85.92,13,3950
CN5Y735E0017,43.17,85.73,17,4240
CN5Y735F0038,43.23,85.48,38,4420
CN5Y735F0039,43.22,85.47,39,4618
CN5Y735F0054,43.25,85.38,54,4400
CN5Y735F0068,43.33,85.5,68,4593
CN5Y735F0086,43.33,85.6,86,4706
CN5Y736A0019,43.37,85.6,19,4660
CN5Y736B0022,43.25,85.13,22,4090
CN5Y736B0023,43.27,85.12,23,4168
CN5Y736B0047,43.33,85.05,47,4430
CN5Y736C0015,43.43,84.97,15,4035
CN5Y736C0053,43.4,85.12,53,4220
CN5Y736E0044,43.43,85.45,44,4535
CN5Y736F0022,43.52,85.37,22,4814
CN5Y736F0025,43.55,85.35,25,4900
CN5Y736F0035,43.55,85.4,35,4720
CN5Y736F0038,43.55,85.48,38,4133
CN5Y736G0002,43.58,85.53,2,4350
CN5Y736G0028,43.65,85.65,28,4300
CN5Y737A0006,43.7,85.58,6,4420
CN5Y737A0009,43.68,85.58,9,4363
CN5Y737B0005,43.77,85.47,5,4030
CN5Y737C0012,43.62,85.47,12,4255
CN5Y737C0026,43.57,85.38,26,4548
CN5Y737C0043,43.63,85.33,43,4170
CN5Y737D0043,43.6,85.23,43,4280
CN5Y737E0003,43.6,85.22,3,4500
CN5Y737E0030,43.68,85.18,30,4480
CN5Y737F0044,43.8,85.17,44,4200
CN5Y737G0022,43.87,85.15,22,4100
CN5Y738C0007,43.7,85.03,7,4380
CN5Y738C0030,43.58,85.02,30,5040
CN5Y738C0062,43.58,84.95,62,4100
CN5Y738C0068,43.6,84.92,68,4648
CN5Y738C0084,43.7,84.95,84,4440
CN5Y738D0012,43.62,84.88,12,4400
CN5Y738D0034,43.62,84.8,34,4240
CN5Y738D0052,43.75,84.83,52,3970
CN5Y741A0008,43.9,84.82,8,4150
CN5Y741B0069,43.65,84.63,69,3820
CN5Y741C0001,43.82,84.58,1,4320
CN5Y741C0022,43.78,84.55,22,3860
CN5Y741C0029,43.83,84.52,29,4500
CN5Y741C0050,43.72,84.43,50,4080
CN5Y741C0067,43.75,84.4,67,4325
CN5Y741D0066,43.88,84.22,66,3900
CN5Y742A0028,43.9,84.22,28,4381
CN5Y742B0007,43.88,84.1,7,3900
CN5Y742B0009,43.88,84.07,9,4180
CN5Y742C0002,43.95,83.97,2,3931
CN5Y742C0005,43.93,83.92,5,3740
CN5Y742C0013,43.93,83.9,13,4020
CN5Y742C0024,43.95,83.83,24,4169
CN5Y742F0008,44.07,83.85,8,4080
CN5Y742F0012,44.05,83.88,12,4600
CN5Y742F0049,44,83.78,49,4480
CN5Y742F0055,43.95,83.73,55,4715
CN5Y742G0014,44,83.58,14,4100
CN5Y742H0040,44.1,83.52,40,4358
CN5Y742H0043,44.13,83.53,43,3960
CN5Y742I0022,44.25,83.37,22,3580
CN5Y743B0015,44.2,83.32,15,4130
CN5Y743B0025,44.18,83.27,25,4030
CN5Y743D0014,44,83.45,14,3870
CN5Y744C0021,44.28,81.92,21,3400
CN5Y745A0003,44.67,80.78,3,4165
CN5Y746B0029,44.72,80.65,29,4000
CN5Y746C0011,44.82,80.57,11,3800
CN5Y746F0025,44.9,79.93,25,3620
CN5Y746F0038,44.95,80.02,38,3620
CN5Y746F0046,44.98,80.12,46,4240
CN5Y746M0001,45.22,81.33,1,3510
CN5Y746N0010,45.27,81.62,10,3861
CN5Y811C0009,42.73,87,9,4176
CN5Y812B0005,43.75,88.25,5,4200
CN5Y813C0002,43.72,88.47,2,4299
CN5Y813C0013,43.8,88.48,13,4200
CN5Y813C0050,43.72,88.65,50,3970
CN5Y813D0028,43.58,88.85,28,4120
CN5Y813D0042,43.62,88.8,42,3980
CN5Y813D0049,43.6,88.77,49,4073
CN5Y814A0014,43.55,89.17,14,3850
CN5Y814A0019,43.5,89.17,19,4030
CN5Y814C0015,43.35,89.58,15,4218
CN5Y814F0013,43.4,89.9,13,4050
CN5Y822A0009,43.12,94.25,9,4200
CN5Y822C0002,43.05,94.33,2,4888
CO1A01001016,10.817,-73.617,OJEDA S   2,5250
CO1A01003008,10.833,-73.617,PALOMINO CH 1,5000
CO1A01003016,10.833,-73.65,CHIMAKA N 4,4900
CO1A01004004,10.85,-73.717,RUIZ W. GRANDE S,5100
CO1A01005003,10.833,-73.717,MEDIA LUNA,5100
EC1Q00011001,-1.438,-78.812,SPRUCE,5600
EC1Q00011008,-1.473,-78.787,CHUQUIPOQUIO,5600
FR4L01421A01,45.175,6.933,GLACIER DE BARD,3200
FR4N01083B06,44.867,6.383,SELE,3320
FR4N01083B27,44.922,6.467,COLLET AVANT FOR,2850
FR4N01144A11,45.768,6.759,LANCHETTES GL.DE,2830
FR4N01144D04,45.492,7.017,LE PETIT GLACIER,3280
FR4N01145007,45.573,6.818,GROUPE,2350
FR4N01145034,45.454,6.841,GROUPE,2770
FR4N01146C01,45.425,6.75,GRAND BEC (GL.DU,3120
FR4N01146C36,45.323,6.725,GROUPE,3450
FR4N01146F11,45.268,6.589,THORENS II GL. D,3000
FR4N01146F22,45.258,6.553,GROUPE,3160
FR4N01151B07,45.257,6.635,GROUPE,2860
FR4N01151C07,45.274,6.742,GLACIER ROCHEUX,2950
FR4N01153A13,45.426,7.041,GROUPE,3160
FR4N01153B23,45.351,7.126,GROUPE,3010
FR4N01153C26,45.223,7.076,NEVE,3460
FR4N01154B02,45.168,6.792,GROUPE,3050
FR4N01154B17,45.108,6.624,GROUPE,2860
FR4N01154C03,45.104,6.553,GROUPE,2800
FR4N01165A04,44.959,6.39,E PIC D'ARSINE,3100
FR4N01165F03,45.007,6.217,MONT DE LANS,3418
FR4N01166A07,44.969,6.251,EST DU DIABLE,3080
FR4N01166C18,44.973,6.317,CAVALES (DES),3100
FR4N01166C21,44.956,6.32,BOURCET (DU),3390
FR4N01166C24,44.94,6.336,ALVAU (D'),3300
FR4N01166F14,44.858,6.209,SELLETTES EST,3300
FR4N01166F15,44.857,6.205,SELLETTES SUP,3050
FR4N01166F22,44.903,6.16,COL DU CANARD,3090
FR4N01166G13,44.926,6.154,PIERROUX (CENTRE,3070
FR4N01233B02,45.983,6.888,BELVEDERE,2790
FR4N01235A06,45.955,7.003,CHARDONNET,3710
FR4N01237D01,45.89,6.873,GLACIER ROND,2880
FR4Q00033L12,42.714,0.114,PENE BLANQUE,2630
FR4Q00033L21,42.697,0.042,TUQUEROUYE,2660
FR4Q00182C04,42.699,0.55,NAUPAS,2900
IN5O153E0031,30.905,79.741,Raykana Kharak Gl,7520
IN5O153E0210,30.327,79.955,Dakshin Nanda Devi Bank,7380
IN5O163B0036,30.437,80.074,Syakaram Gl,6040
IN5Q340D0050,31.201,78.784,Baspa Barnak,5760
IT4L00024012,46.511,12.207,SORAPIS W,2900
IT4L00111303,46.836,11.086,DEL LAGO W,3070
IT4L00112125,46.455,10.653,FORCOLA,3750
IT4L00112517,46.716,10.715,MONTE UPI,3155
IT4L00123108,46.987,11.786,NEVES CENTRALE,3385
IT4L00124301,46.643,12.149,CRODA ROSSA,2750
IT4L00124302,46.583,12.204,CRISTALLO,3000
IT4L01011008,46.131,10.505,LARES,3460
IT4L01012011,46.157,10.865,CAMOSCI,3000
IT4L01024013,46.028,10.446,FRISOZZO,2800
IT4L01104006,46.292,9.585,BADILETTO,3010
IT4L01134002,46.353,10.461,PSO SAVORETTA,2930
IT4L01135003,46.393,10.233,LAGO CALOSSO,2750
IT4L01214006,46.256,8.089,AURONA,3385
IT4L01451004,45.417,7.154,NEL E,2960
IT4L01513014,45.495,7.203,SEIVA,3045
IT4L01513014,45.495,7.203,SEIVA,3040
IT4L01516003,45.674,7.022,TESTA D.PARAMONT,2900
IT4L01522004,45.905,7.405,CHARDONNEY HAUT,3440
IT4L01522027,45.955,7.575,GR.MURAILLES,3950
IT4L01522027,45.955,7.575,GR.MURAILLES,4000
IT4R01313GI2,46.383,9.461,PZO ROSSO,2930
MX2I40002002,19.027,-98.627,El Ventorrillo,5360
NO4A000A1028,61.447,8.167,SAGABRE /  UTLA,1950
NO4A000A3010,61.689,7.633,HARBARSB /MORKRS,1720
NO4A000A5014,61.464,6.905,SVARTDAL /VEITES,1530
NO4A000A6010,61.372,6.836,FRUDALSB /SOGNDL,1560
NO4A000AA002,61.386,8.442,/BYGDIN,1800
NO4A000AA004,61.392,8.483,/BYGDIN,1900
